name,category,match_type,value,source,mode,scope,evidence_level,support,confidence,notes,alias_group,tier,enabled_by_default,specificity,expected_frequency,recommended_action
CF:massbank_MSBNK-AAFC-AC000069_205_0495,CF,peak_mz,205.0495,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Altersolanol A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:205.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000070_95_0491,CF,peak_mz,95.0491,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Altersolanol A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:95.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000070_129_0699,CF,peak_mz,129.0699,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Altersolanol A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:129.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000071_285_0393,CF,peak_mz,285.0393,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Averufin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:285.0400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000071_299_055,CF,peak_mz,299.055,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Averufin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:299.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000072_309_0393,CF,peak_mz,309.0393,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Averufin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:309.0400,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000075_71_0491,CF,peak_mz,71.0491,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Averufin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:71.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000075_95_0128,CF,peak_mz,95.0128,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Averufin; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:95.0150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000076_235_1441,CF,peak_mz,235.1441,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:235.1450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000076_321_1598,CF,peak_mz,321.1598,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:321.1600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000076_338_1863,CF,peak_mz,338.1863,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:338.1850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000077_176_107,CF,peak_mz,176.107,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:176.1050,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000077_280_108,CF,peak_mz,280.108,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:280.1100,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000078_132_0444,CF,peak_mz,132.0444,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:132.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000078_146_06,CF,peak_mz,146.06,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:146.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000078_165_0658,CF,peak_mz,165.0658,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:165.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000079_120_0444,CF,peak_mz,120.0444,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:120.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000079_138_1277,CF,peak_mz,138.1277,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:138.1300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000080_111_0917,CF,peak_mz,111.0917,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:111.0900,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000080_114_055,CF,peak_mz,114.055,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Brevianamide A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:114.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000081_130_0651,CF,peak_mz,130.0651,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:130.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000081_185_0709,CF,peak_mz,185.0709,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:185.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000081_493_2486,CF,peak_mz,493.2486,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:493.2500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000082_107_0855,CF,peak_mz,107.0855,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:107.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000082_109_0648,CF,peak_mz,109.0648,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:109.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000086_551_2517,CF,peak_mz,551.2517,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+Na]+,peak_mz:551.2500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000087_523_2567,CF,peak_mz,523.2567,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+Na]+,peak_mz:523.2550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000088_160_0366,CF,peak_mz,160.0366,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:160.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000088_240_0992,CF,peak_mz,240.0992,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:240.1000,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000088_287_1152,CF,peak_mz,287.1152,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:287.1150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000089_57_4536,CF,peak_mz,57.4536,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:57.4550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000089_57_5744,CF,peak_mz,57.5744,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:57.5750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000089_64_978,CF,peak_mz,64.978,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin A; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:64.9800,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000090_511_2591,CF,peak_mz,511.2591,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin C; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:511.2600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000090_529_2697,CF,peak_mz,529.2697,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin C; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:529.2700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000091_132_0808,CF,peak_mz,132.0808,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin C; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:132.0800,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000093_139_0754,CF,peak_mz,139.0754,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Chaetoglobosin C; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:139.0750,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000095_95_0855,CF,peak_mz,95.0855,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:95.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000096_89_0597,CF,peak_mz,89.0597,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:89.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000097_75_5172,CF,peak_mz,75.5172,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:75.5150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000097_81_6253,CF,peak_mz,81.6253,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:81.6250,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000098_51_6799,CF,peak_mz,51.6799,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:51.6800,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000098_61_7134,CF,peak_mz,61.7134,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:61.7150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000098_69_0699,CF,peak_mz,69.0699,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:69.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000099_51_8645,CF,peak_mz,51.8645,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Culmorin; LC-ESI-ITFT; MS2; CE: 40; R=17500; [M+H]+,peak_mz:51.8650,extended,True,medium,medium,keep
NL:massbank_MSBNK-AAFC-AC000100,NL,mass_diff,17.0038,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M-H2O+H]+,mass_diff:17.0050,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000100_109_1012,CF,peak_mz,109.1012,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M-H2O+H]+,peak_mz:109.1000,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000102_83_0855,CF,peak_mz,83.0855,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M-H2O+H]+,peak_mz:83.0850,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000103_59_0498,CF,peak_mz,59.0498,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M-H2O+H]+,peak_mz:59.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000103_67_0542,CF,peak_mz,67.0542,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M-H2O+H]+,peak_mz:67.0550,extended,True,medium,medium,keep
NL:massbank_MSBNK-AAFC-AC000105,NL,mass_diff,35.0144,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M-2H2O+H]+,mass_diff:35.0150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000107_93_0699,CF,peak_mz,93.0699,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M-2H2O+H]+,peak_mz:93.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000108_83_0491,CF,peak_mz,83.0491,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,5-hydroxyculmorin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M-2H2O+H]+,peak_mz:83.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000110_97_0648,CF,peak_mz,97.0648,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:97.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000112_79_0542,CF,peak_mz,79.0542,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:79.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000113_55_0185,CF,peak_mz,55.0185,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:55.0200,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000113_55_0549,CF,peak_mz,55.0549,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:55.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000113_57_0341,CF,peak_mz,57.0341,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:57.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000114_55_0186,CF,peak_mz,55.0186,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:55.0200,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000114_57_0342,CF,peak_mz,57.0342,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Deoxynivalenol; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+H]+,peak_mz:57.0350,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000115_125_0597,CF,peak_mz,125.0597,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,"3,15-Diacetyldeoxynivalenol; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+",peak_mz:125.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000125_389_1571,CF,peak_mz,389.1571,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Diacetoxyscirpenol; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+Na]+,peak_mz:389.1550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000129_52_4519,CF,peak_mz,52.4519,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Diacetoxyscirpenol; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:52.4500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000129_66_9538,CF,peak_mz,66.9538,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Diacetoxyscirpenol; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:66.9550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000130_271_0601,CF,peak_mz,271.0601,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Emodin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:271.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000132_229_0495,CF,peak_mz,229.0495,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Emodin; LC-ESI-ITFT; MS2; CE: 30; R=17500; [M+H]+,peak_mz:229.0500,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000133_201_0546,CF,peak_mz,201.0546,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Emodin; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+H]+,peak_mz:201.0550,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000135_97_0284,CF,peak_mz,97.0284,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Frequentin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:97.0300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000136_97_1012,CF,peak_mz,97.1012,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Frequentin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:97.1000,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000136_111_0441,CF,peak_mz,111.0441,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Frequentin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:111.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000140_99_0441,CF,peak_mz,99.0441,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:99.0450,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000140_137_0597,CF,peak_mz,137.0597,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:137.0600,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000141_85_0284,CF,peak_mz,85.0284,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:85.0300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000145_377_1207,CF,peak_mz,377.1207,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+Na]+,peak_mz:377.1200,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000148_287_089,CF,peak_mz,287.089,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 35; R=17500; [M+Na]+,peak_mz:287.0900,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000149_56_7096,CF,peak_mz,56.7096,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:56.7100,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000149_64_3086,CF,peak_mz,64.3086,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:64.3100,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000149_77_3993,CF,peak_mz,77.3993,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,Fusarenone-X; LC-ESI-ITFT; MS2; CE: 50; R=17500; [M+Na]+,peak_mz:77.4000,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000150_85_0648,CF,peak_mz,85.0648,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,HT-2 Toxin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+H]+,peak_mz:85.0650,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000151_57_0705,CF,peak_mz,57.0705,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,HT-2 Toxin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:57.0700,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000151_71_0128,CF,peak_mz,71.0128,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,HT-2 Toxin; LC-ESI-ITFT; MS2; CE: 20; R=17500; [M+H]+,peak_mz:71.0150,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000155_345_1309,CF,peak_mz,345.1309,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,HT-2 Toxin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+Na]+,peak_mz:345.1300,extended,True,medium,medium,keep
CF:massbank_MSBNK-AAFC-AC000155_447_1989,CF,peak_mz,447.1989,MassBank record-derived,positive,Natural Product; Fungal metabolite,medium,1,observed,HT-2 Toxin; LC-ESI-ITFT; MS2; CE: 10; R=17500; [M+Na]+,peak_mz:447.2000,extended,True,medium,medium,keep
